sample_id,is_buyer,buy_freq,visit_freq,buy_interval,sv_interval,expected_time_buy,expected_time_visit,last_buy,last_visit,multiple_buy,multiple_visit,uniq_urls,num_checkins,y_buy
13457,0,NA,1,0,0,0,0,179,179,0,0,162,821,0
13458,0,NA,1,0,0,0,0,124,124,0,0,175,1587,0
13459,1,2,4,11.83333,12.20833,-3.829654,2.159929,6,6,1,1,36,98,0
13460,0,NA,3,0,5.104167,0,3.334769,0,0,0,1,32,222,0
13461,0,NA,1,0,0,0,0,69,69,0,0,38,353,0
13462,0,NA,1,0,0,0,0,8,8,0,0,68,150,0
13463,0,NA,2,0,61.91667,0,-26.26995,57,57,0,1,159,1203,0
13464,0,NA,1,0,0,0,0,29,29,0,0,19,88,0
13465,0,NA,1,0,0,0,0,5,5,0,0,22,139,0
13466,0,NA,1,0,0,0,0,186,186,0,0,158,1127,0
13467,0,NA,2,0,6.75,0,-42.62066,45,45,0,1,164,2330,0
13468,0,NA,1,0,0,0,0,163,163,0,0,161,1630,0
13469,0,NA,2,0,31.375,0,-0.1063792,15,15,0,1,45,91,0
13470,0,NA,1,0,0,0,0,37,37,0,0,150,465,0
13471,0,NA,1,0,0,0,0,11,11,0,0,88,355,0
13472,0,NA,1,0,0,0,0,20,20,0,0,183,515,0
13473,0,NA,1,0,0,0,0,107,107,0,0,38,125,0
13474,0,NA,1,0,0,0,0,79,79,0,0,31,50,0
13475,0,NA,7,0,15.44444,0,-48.9726,62,62,0,1,23,93,0
13476,0,NA,1,0,0,0,0,130,130,0,0,37,63,0
13477,0,NA,1,0,0,0,0,0,0,0,0,1,196,0
13478,1,2,5,0.3333333,2.895833,-124.5619,-122.4119,124,124,1,1,43,349,0
13479,0,NA,2,0,0.0416667,0,-22.91454,22,22,0,1,16,40,0
13480,0,NA,3,0,7.979167,0,4.320798,0,0,0,1,165,494,0
13481,0,NA,1,0,0,0,0,27,27,0,0,178,4234,0
13482,0,NA,1,0,0,0,0,76,76,0,0,51,159,0
13483,0,NA,1,0,0,0,0,70,70,0,0,57,117,0
13484,0,NA,1,0,0,0,0,160,160,0,0,156,2348,0
13485,0,NA,1,0,0,0,0,50,50,0,0,91,233,0
13486,0,NA,1,0,0,0,0,42,42,0,0,19,90,0
13487,1,1,14,0,2.830128,0,1.34668,1,1,0,1,104,293,0
13488,0,NA,1,0,0,0,0,106,106,0,0,116,618,0
13489,0,NA,2,0,153.5417,0,70.83258,5,5,0,1,165,2004,0
13490,0,NA,1,0,0,0,0,4,4,0,0,1,7,0
13491,0,NA,1,0,0,0,0,63,63,0,0,161,1059,0
13492,0,NA,1,0,0,0,0,107,107,0,0,22,47,0
13493,0,NA,1,0,0,0,0,15,15,0,0,20,114,0
13494,0,NA,1,0,0,0,0,2,2,0,0,67,159,0
13495,0,NA,1,0,0,0,0,7,7,0,0,23,27,0
13496,0,NA,1,0,0,0,0,41,41,0,0,43,99,0
13497,0,NA,1,0,0,0,0,54,54,0,0,27,105,0
13498,0,NA,1,0,0,0,0,185,185,0,0,169,4909,0
13499,0,NA,1,0,0,0,0,80,80,0,0,78,345,0
13500,0,NA,1,0,0,0,0,48,48,0,0,179,1064,0
13501,0,NA,1,0,0,0,0,177,177,0,0,167,906,0
13502,1,1,2,0,24.91667,0,-85.57051,98,98,0,1,169,755,0
13503,0,NA,1,0,0,0,0,75,75,0,0,104,280,0
13504,0,NA,5,0,7.177083,0,-8.460496,14,14,0,1,12,37,0
13505,0,NA,1,0,0,0,0,24,24,0,0,47,156,0
13506,0,NA,2,0,116.5833,0,-9.939375,68,68,0,1,83,527,0
13507,0,NA,1,0,0,0,0,24,24,0,0,0,987,0
13508,0,NA,1,0,0,0,0,119,119,0,0,174,1091,0
13509,0,NA,2,0,0.1666667,0,-155.124,155,155,0,1,186,409,0
13510,0,NA,1,0,0,0,0,26,26,0,0,26,345,0
13511,0,NA,1,0,0,0,0,4,4,0,0,-1,517,0
13512,0,NA,1,0,0,0,0,66,66,0,0,63,558,0
13513,0,NA,3,0,11.97917,0,7.889861,0,0,0,1,1,25,0
13514,0,NA,1,0,0,0,0,88,88,0,0,135,260,0
13515,0,NA,4,0,52.625,0,14.35458,25,25,0,1,182,1475,0
13516,0,NA,1,0,0,0,0,17,17,0,0,44,87,0
13517,0,NA,1,0,0,0,0,2,2,0,0,23,121,0
13518,0,NA,1,0,0,0,0,162,162,0,0,68,314,0
13519,0,NA,1,0,0,0,0,70,70,0,0,70,373,0
13520,0,NA,1,0,0,0,0,155,155,0,0,82,226,0
13521,0,NA,1,0,0,0,0,23,23,0,0,71,249,0
13522,0,NA,1,0,0,0,0,177,177,0,0,45,294,0
13523,0,NA,1,0,0,0,0,23,23,0,0,107,265,0
13524,0,NA,1,0,0,0,0,14,14,0,0,168,853,0
13525,0,NA,2,0,1.958333,0,-66.23955,67,67,0,1,48,250,0
13526,0,NA,4,0,8.611111,0,1.207617,5,5,0,1,171,1494,0
13527,0,NA,2,0,0.0416667,0,-183.9774,183,183,0,1,166,392,0
13528,0,NA,1,0,0,0,0,19,19,0,0,12,97,0
13529,1,1,3,0,17.75,0,-19.62926,31,31,0,1,180,1430,0
13530,0,NA,4,0,7.375,0,-15.01591,20,20,0,1,43,145,0
13531,0,NA,2,0,0.1666667,0,-122.8923,122,122,0,1,79,212,0
13532,0,NA,1,0,0,0,0,48,48,0,0,67,232,0
13533,0,NA,1,0,0,0,0,57,57,0,0,63,471,0
13534,0,NA,3,0,15.47917,0,-24.22268,34,34,0,1,9,25,0
13535,0,NA,1,0,0,0,0,124,124,0,0,42,255,0
13536,0,NA,4,0,28.73611,0,7.738821,13,13,0,1,36,200,0
13537,0,NA,6,0,24.95833,0,1.735603,19,19,0,1,148,4163,0
13538,0,NA,2,0,12.29167,0,-28.84171,34,34,0,1,2,417,0
13539,0,NA,1,0,0,0,0,3,3,0,0,26,48,0
13540,0,NA,1,0,0,0,0,1,1,0,0,10,57,0
13541,0,NA,1,0,0,0,0,112,112,0,0,137,354,0
13542,0,NA,1,0,0,0,0,62,62,0,0,168,1916,0
13543,0,NA,1,0,0,0,0,56,56,0,0,40,458,0
13544,0,NA,1,0,0,0,0,81,81,0,0,159,953,0
13545,0,NA,1,0,0,0,0,158,158,0,0,169,521,0
13546,0,NA,1,0,0,0,0,141,141,0,0,75,911,0
13547,0,NA,2,0,10.16667,0,-14.82683,19,19,0,1,13,17,0
13548,0,NA,7,0,13.38194,0,-61.49252,72,72,0,1,30,408,0
13549,0,NA,1,0,0,0,0,0,0,0,0,2,53,0
13550,0,NA,7,0,24.65972,0,8.0268,13,13,0,1,162,2255,0
13551,0,NA,1,0,0,0,0,19,19,0,0,20,143,0
13552,0,NA,1,0,0,0,0,135,135,0,0,61,331,0
13553,0,NA,1,0,0,0,0,172,172,0,0,82,813,0
13554,0,NA,1,0,0,0,0,19,19,0,0,9,25,0
13555,0,NA,1,0,0,0,0,0,0,0,0,-1,3,0
13556,0,NA,1,0,0,0,0,170,170,0,0,92,197,0
13557,0,NA,1,0,0,0,0,84,84,0,0,41,149,0
13558,0,NA,1,0,0,0,0,92,92,0,0,118,614,0
13559,0,NA,2,0,45.08333,0,-9.485508,32,32,0,1,63,351,0
13560,0,NA,2,0,0.875,0,-1.223992,1,1,0,1,15,26,0
13561,0,NA,1,0,0,0,0,29,29,0,0,112,596,0
13562,0,NA,1,0,0,0,0,166,166,0,0,68,209,0
13563,0,NA,13,0,3.065972,0,2.517466,0,0,0,1,174,1130,0
13564,0,NA,1,0,0,0,0,106,106,0,0,0,2820,0
13565,0,NA,1,0,0,0,0,7,7,0,0,21,77,0
13566,0,NA,1,0,0,0,0,24,24,0,0,14,182,0
13567,0,NA,1,0,0,0,0,80,80,0,0,23,72,0
13568,0,NA,1,0,0,0,0,102,102,0,0,134,396,0
13569,0,NA,1,0,0,0,0,86,86,0,0,97,185,0
13570,0,NA,1,0,0,0,0,142,142,0,0,167,1069,0
13571,0,NA,1,0,0,0,0,70,70,0,0,119,619,0
13572,0,NA,1,0,0,0,0,24,24,0,0,24,590,0
13573,0,NA,1,0,0,0,0,178,178,0,0,153,2324,0
13574,0,NA,3,0,42.02083,0,6.091527,21,21,0,1,61,151,0
13575,0,NA,1,0,0,0,0,17,17,0,0,179,1301,0
13576,0,NA,1,0,0,0,0,12,12,0,0,14,242,0
13577,0,NA,1,0,0,0,0,6,6,0,0,2,66,0
13578,0,NA,2,0,8.75,0,-39.56855,43,43,0,1,115,614,0
13579,0,NA,2,0,7.041667,0,-51.65125,55,55,0,1,182,3474,0
13580,0,NA,1,0,0,0,0,98,98,0,0,168,4172,0
13581,0,NA,1,0,0,0,0,136,136,0,0,159,2222,0
13582,0,NA,1,0,0,0,0,1,1,0,0,7,22,0
13583,0,NA,1,0,0,0,0,31,31,0,0,-1,3,0
13584,0,NA,1,0,0,0,0,109,109,0,0,84,466,0
13585,0,NA,1,0,0,0,0,145,145,0,0,165,2787,0
13586,0,NA,1,0,0,0,0,28,28,0,0,30,217,0
13587,0,NA,1,0,0,0,0,83,83,0,0,25,325,0
13588,0,NA,1,0,0,0,0,126,126,0,0,45,139,0
13589,0,NA,1,0,0,0,0,91,91,0,0,1,18,0
13590,0,NA,1,0,0,0,0,12,12,0,0,28,95,0
13591,0,NA,1,0,0,0,0,44,44,0,0,157,920,0
13592,0,NA,1,0,0,0,0,118,118,0,0,86,236,0
13593,0,NA,1,0,0,0,0,111,111,0,0,73,624,0
13594,0,NA,1,0,0,0,0,92,92,0,0,67,795,0
13595,0,NA,1,0,0,0,0,50,50,0,0,159,1190,0
13596,0,NA,1,0,0,0,0,17,17,0,0,171,524,0
13597,0,NA,1,0,0,0,0,170,170,0,0,44,237,0
13598,0,NA,1,0,0,0,0,77,77,0,0,143,523,0
13599,0,NA,1,0,0,0,0,54,54,0,0,173,9513,0
13600,0,NA,2,0,19.08333,0,-128.4839,138,138,0,1,81,1571,0
13601,0,NA,23,0,5.606061,0,-9.341927,14,14,0,1,160,1152,0
13602,0,NA,8,0,9.964286,0,-88.56301,97,97,0,1,62,361,0
13603,0,NA,1,0,0,0,0,9,9,0,0,27,108,0
13604,0,NA,1,0,0,0,0,165,165,0,0,74,453,0
13605,0,NA,1,0,0,0,0,48,48,0,0,55,271,0
13606,0,NA,1,0,0,0,0,85,85,0,0,30,74,0
13607,0,NA,1,0,0,0,0,1,1,0,0,7,93,0
13608,0,NA,1,0,0,0,0,66,66,0,0,36,250,0
13609,0,NA,1,0,0,0,0,11,11,0,0,20,39,0
13610,0,NA,1,0,0,0,0,18,18,0,0,13,18,0
13611,0,NA,1,0,0,0,0,6,6,0,0,-1,12086,0
13612,0,NA,5,0,26.30208,0,-40.92317,61,61,0,1,133,765,0
13613,0,NA,1,0,0,0,0,1,1,0,0,59,180,0
13614,0,NA,1,0,0,0,0,113,113,0,0,158,2642,0
13615,0,NA,1,0,0,0,0,18,18,0,0,2,19,0
13616,0,NA,1,0,0,0,0,174,174,0,0,134,403,0
13617,0,NA,3,0,16.64583,0,-30.89469,41,41,0,1,68,230,0
13618,0,NA,1,0,0,0,0,102,102,0,0,126,258,0
13619,0,NA,1,0,0,0,0,18,18,0,0,28,118,0
13620,1,1,1,0,0,0,0,48,48,0,0,92,292,0
13621,0,NA,1,0,0,0,0,32,32,0,0,58,1160,0
13622,0,NA,1,0,0,0,0,65,65,0,0,49,61,0
13623,0,NA,1,0,0,0,0,22,22,0,0,32,104,0
13624,0,NA,1,0,0,0,0,31,31,0,0,29,66,0
13625,0,NA,1,0,0,0,0,3,3,0,0,22,54,0
13626,0,NA,1,0,0,0,0,0,0,0,0,-1,2,0
13627,0,NA,1,0,0,0,0,63,63,0,0,156,524,0
13628,0,NA,1,0,0,0,0,40,40,0,0,5,10,0
13629,0,NA,1,0,0,0,0,11,11,0,0,22,58,0
13630,0,NA,1,0,0,0,0,15,15,0,0,2,21,0
13631,0,NA,2,0,4.083333,0,-176.6917,178,178,0,1,50,92,0
13632,0,NA,4,0,22.83333,0,-0.4057625,17,17,0,1,33,514,0
13633,0,NA,1,0,0,0,0,19,19,0,0,139,5752,0
13634,0,NA,1,0,0,0,0,155,155,0,0,177,2545,0
13635,0,NA,1,0,0,0,0,48,48,0,0,23,75,0
13636,0,NA,1,0,0,0,0,7,7,0,0,21,116,0
13637,0,NA,1,0,0,0,0,151,151,0,0,178,601,0
13638,0,NA,1,0,0,0,0,1,1,0,0,65,564,0
13639,0,NA,1,0,0,0,0,105,105,0,0,19,63,0
13640,0,NA,1,0,0,0,0,113,113,0,0,34,136,0
13641,0,NA,1,0,0,0,0,89,89,0,0,40,458,0
13642,0,NA,1,0,0,0,0,112,112,0,0,137,988,0
13643,0,NA,1,0,0,0,0,41,41,0,0,70,158,0
13644,0,NA,1,0,0,0,0,70,70,0,0,171,1523,0
13645,0,NA,2,0,32.04167,0,5.051967,10,10,0,1,13,32,0
13646,0,NA,1,0,0,0,0,40,40,0,0,6,16,0
13647,0,NA,2,0,11.5,0,-55.59387,61,61,0,1,26,316,0
13648,0,NA,1,0,0,0,0,22,22,0,0,163,588,0
13649,0,NA,2,0,3.958333,0,-128.0095,129,129,0,1,135,393,0
13650,0,NA,6,0,19.88333,0,-57.43446,74,74,0,1,143,2833,0
13651,0,NA,1,0,0,0,0,105,105,0,0,166,292,0
13652,0,NA,2,0,3.166667,0,-86.3902,87,87,0,1,58,129,0
13653,0,NA,1,0,0,0,0,108,108,0,0,28,396,0
13654,0,NA,1,0,0,0,0,18,18,0,0,173,1724,0
13655,0,NA,1,0,0,0,0,84,84,0,0,102,651,0
13656,0,NA,1,0,0,0,0,102,102,0,0,161,2469,0
13657,0,NA,4,0,1.180556,0,-17.09775,17,17,0,1,167,3237,0
13658,0,NA,1,0,0,0,0,18,18,0,0,1,10,0
13659,0,NA,1,0,0,0,0,22,22,0,0,10,102,0
13660,0,NA,2,0,2.708333,0,-1.311204,2,2,0,1,162,1008,0
13661,0,NA,1,0,0,0,0,10,10,0,0,32,115,0
13662,0,NA,1,0,0,0,0,71,71,0,0,156,1583,0
13663,0,NA,1,0,0,0,0,182,182,0,0,130,586,0
13664,0,NA,2,0,4.291667,0,1.996921,0,0,0,1,8,33,0
13665,0,NA,1,0,0,0,0,20,20,0,0,171,802,0
13666,1,1,2,0,0.0833333,0,-12.81574,12,12,0,1,156,606,0
13667,0,NA,1,0,0,0,0,74,74,0,0,26,415,0
13668,0,NA,1,0,0,0,0,148,148,0,0,173,532,0
13669,0,NA,1,0,0,0,0,80,80,0,0,155,4718,0
13670,0,NA,1,0,0,0,0,145,145,0,0,14,114,0
13671,0,NA,3,0,26.97917,0,-51.97981,69,69,0,1,31,194,0
13672,0,NA,2,0,27.375,0,11.98191,1,1,0,1,29,268,0
13673,0,NA,5,0,31.34375,0,-34.60404,59,59,0,1,155,1015,0
13674,0,NA,1,0,0,0,0,161,161,0,0,164,1768,0
13675,0,NA,7,0,8.159722,0,-94.78767,101,101,0,1,25,184,0
13676,0,NA,1,0,0,0,0,2,2,0,0,1,114,0
13677,0,NA,1,0,0,0,0,2,2,0,0,11,58,0
13678,0,NA,2,0,0.6666667,0,-16.6542,16,16,0,1,16,101,0
13679,0,NA,1,0,0,0,0,134,134,0,0,129,370,0
13680,0,NA,1,0,0,0,0,43,43,0,0,75,149,0
13681,0,NA,1,0,0,0,0,7,7,0,0,9,35,0
13682,0,NA,1,0,0,0,0,54,54,0,0,26,89,0
13683,0,NA,1,0,0,0,0,21,21,0,0,21,32,0
13684,0,NA,1,0,0,0,0,118,118,0,0,171,426,0
13685,0,NA,1,0,0,0,0,3,3,0,0,71,83,0
13686,0,NA,2,0,46,0,14.91823,8,8,0,1,27,58,0
13687,1,1,2,0,0.0416667,0,-132.2394,132,132,0,1,99,345,0
13688,0,NA,1,0,0,0,0,6,6,0,0,16,28,0
13689,0,NA,3,0,10.47917,0,-2.944689,9,9,0,1,26,78,0
13690,0,NA,1,0,0,0,0,63,63,0,0,21,121,0
13691,0,NA,1,0,0,0,0,54,54,0,0,9,30,0
13692,0,NA,1,0,0,0,0,55,55,0,0,107,271,0
13693,0,NA,2,0,141.7917,0,64.81699,6,6,0,1,161,529,0
13694,0,NA,2,0,140.125,0,30.65492,39,39,0,1,163,1610,0
13695,0,NA,1,0,0,0,0,175,175,0,0,157,1063,0
13696,0,NA,1,0,0,0,0,34,34,0,0,23,84,0
13697,0,NA,2,0,9.083333,0,-40.43432,44,44,0,1,61,150,0
13698,0,NA,1,0,0,0,0,181,181,0,0,89,291,0
13699,0,NA,1,0,0,0,0,70,70,0,0,49,207,0
13700,0,NA,1,0,0,0,0,119,119,0,0,169,991,0
13701,0,NA,2,0,58,0,-58.67704,87,87,0,1,6,18,0
13702,1,1,1,0,0,0,0,2,2,0,0,10,72,0
13703,0,NA,1,0,0,0,0,3,3,0,0,128,425,0
13704,0,NA,1,0,0,0,0,83,83,0,0,55,99,0
13705,0,NA,1,0,0,0,0,0,0,0,0,24,123,0
13706,0,NA,1,0,0,0,0,42,42,0,0,181,2296,0
13707,0,NA,1,0,0,0,0,6,6,0,0,46,169,0
13708,0,NA,1,0,0,0,0,21,21,0,0,172,1970,0
13709,0,NA,1,0,0,0,0,24,24,0,0,93,105,0
13710,0,NA,1,0,0,0,0,107,107,0,0,60,178,0
13711,0,NA,1,0,0,0,0,22,22,0,0,57,85,0
13712,0,NA,3,0,7.4375,0,-17.23607,22,22,0,1,45,414,0
13713,0,NA,1,0,0,0,0,155,155,0,0,70,141,0
13714,0,NA,17,0,2.372396,0,1.210897,1,1,0,1,163,1881,0
13715,0,NA,1,0,0,0,0,21,21,0,0,71,429,0
13716,0,NA,1,0,0,0,0,13,13,0,0,163,605,0
13717,0,NA,2,0,6,0,-19.81738,22,22,0,1,78,162,0
13718,0,NA,1,0,0,0,0,170,170,0,0,168,845,0
13719,0,NA,1,0,0,0,0,122,122,0,0,87,269,0
13720,0,NA,1,0,0,0,0,180,180,0,0,111,706,0
13721,0,NA,1,0,0,0,0,64,64,0,0,25,167,0
13722,0,NA,4,0,23.52778,0,-92.43314,110,110,0,1,172,1307,0
13723,0,NA,1,0,0,0,0,27,27,0,0,45,163,0
13724,0,NA,2,0,0.0416667,0,-13.9133,13,13,0,1,11,30,0
13725,0,NA,1,0,0,0,0,145,145,0,0,177,625,0
13726,0,NA,1,0,0,0,0,16,16,0,0,165,1527,0
13727,0,NA,2,0,67.04166,0,25.51702,8,8,0,1,9,63,0
13728,0,NA,2,0,1.541667,0,-84.68797,85,85,0,1,30,120,0
13729,0,NA,1,0,0,0,0,44,44,0,0,44,202,0
13730,0,NA,1,0,0,0,0,133,133,0,0,66,222,0
13731,0,NA,1,0,0,0,0,141,141,0,0,76,199,0
13732,0,NA,1,0,0,0,0,52,52,0,0,35,113,0
13733,0,NA,1,0,0,0,0,71,71,0,0,134,599,0
13734,0,NA,1,0,0,0,0,11,11,0,0,166,900,0
13735,0,NA,1,0,0,0,0,119,119,0,0,-1,15,0
13736,0,NA,1,0,0,0,0,128,128,0,0,161,1024,0
13737,0,NA,2,0,0.0416667,0,-8.112421,8,8,0,1,75,1519,0
13738,0,NA,21,0,7.4,0,6.392319,0,0,0,1,166,1855,0
13739,0,NA,1,0,0,0,0,99,99,0,0,54,147,0
13740,0,NA,1,0,0,0,0,74,74,0,0,164,500,0
13741,0,NA,1,0,0,0,0,98,98,0,0,76,268,0
13742,0,NA,1,0,0,0,0,145,145,0,0,163,872,0
13743,0,NA,3,0,0.125,0,-170.8436,170,170,0,1,127,517,0
13744,0,NA,1,0,0,0,0,5,5,0,0,-1,329,0
13745,0,NA,1,0,0,0,0,15,15,0,0,171,526,0
13746,0,NA,3,0,57.27083,0,8.150635,30,30,0,1,84,344,0
13747,0,NA,1,0,0,0,0,42,42,0,0,121,708,0
13748,1,1,3,0,0.4583333,0,-135.3103,135,135,0,1,146,555,0
13749,0,NA,1,0,0,0,0,63,63,0,0,95,297,0
13750,0,NA,1,0,0,0,0,5,5,0,0,18,82,0
13751,0,NA,4,0,9.236111,0,6.03295,0,0,0,1,11,628,0
13752,0,NA,2,0,109.3333,0,32.8618,21,21,0,1,174,901,0
13753,0,NA,3,0,35.5625,0,-46.61369,70,70,0,1,59,397,0
13754,0,NA,1,0,0,0,0,92,92,0,0,156,7520,0
13755,0,NA,1,0,0,0,0,40,40,0,0,175,598,0
13756,0,NA,1,0,0,0,0,17,17,0,0,49,119,0
13757,0,NA,2,0,49.95833,0,-37.64686,62,62,0,1,3,856,0
13758,0,NA,1,0,0,0,0,4,4,0,0,22,651,0
13759,0,NA,1,0,0,0,0,58,58,0,0,20,62,0
13760,0,NA,1,0,0,0,0,166,166,0,0,172,776,0
13761,0,NA,1,0,0,0,0,76,76,0,0,60,134,0
13762,0,NA,1,0,0,0,0,26,26,0,0,182,572,0
13763,0,NA,2,0,22.70833,0,11.19305,0,0,0,1,30,201,0
13764,0,NA,1,0,0,0,0,32,32,0,0,3,21,0
13765,0,NA,2,0,3.958333,0,-107.1485,109,109,0,1,156,1222,0
13766,0,NA,1,0,0,0,0,95,95,0,0,106,995,0
13767,0,NA,1,0,0,0,0,5,5,0,0,63,321,0
13768,0,NA,4,0,8.944445,0,-139.7321,146,146,0,1,159,862,0
13769,0,NA,4,0,34.97222,0,-49.89007,76,76,0,1,59,1340,0
13770,0,NA,1,0,0,0,0,66,66,0,0,42,318,0
13771,0,NA,2,0,56.04167,0,-45.08088,73,73,0,1,129,300,0
13772,0,NA,1,0,0,0,0,3,3,0,0,91,71,0
13773,0,NA,1,0,0,0,0,8,8,0,0,42,305,0
13774,0,NA,1,0,0,0,0,4,4,0,0,78,167,0
13775,0,NA,1,0,0,0,0,125,125,0,0,22,77,0
13776,0,NA,1,0,0,0,0,183,183,0,0,145,1837,0
13777,0,NA,1,0,0,0,0,11,11,0,0,125,230,0
13778,0,NA,1,0,0,0,0,13,13,0,0,26,148,0
13779,0,NA,1,0,0,0,0,34,34,0,0,169,198,0
13780,0,NA,16,0,9.733334,0,-21.88087,31,31,0,1,64,399,0
13781,1,1,30,0,5.897988,0,-10.18806,15,15,0,1,178,2363,0
13782,0,NA,1,0,0,0,0,98,98,0,0,113,527,0
13783,0,NA,1,0,0,0,0,6,6,0,0,21,82,0
13784,0,NA,1,0,0,0,0,15,15,0,0,2,275,0
13785,0,NA,1,0,0,0,0,32,32,0,0,173,880,0
13786,0,NA,1,0,0,0,0,66,66,0,0,157,2253,0
13787,1,1,2,0,0.0416667,0,-119.8157,119,119,0,1,152,667,0
13788,0,NA,1,0,0,0,0,65,65,0,0,115,566,0
13789,0,NA,2,0,0.0416667,0,-166.9488,166,166,0,1,181,4041,0
13790,0,NA,1,0,0,0,0,88,88,0,0,-1,471,0
13791,0,NA,1,0,0,0,0,173,173,0,0,173,534,0
13792,0,NA,1,0,0,0,0,147,147,0,0,98,394,0
13793,0,NA,1,0,0,0,0,97,97,0,0,103,153,0
13794,0,NA,1,0,0,0,0,9,9,0,0,71,324,0
13795,0,NA,1,0,0,0,0,49,49,0,0,-1,1016,0
13796,0,NA,1,0,0,0,0,4,4,0,0,28,53,0
13797,0,NA,1,0,0,0,0,171,171,0,0,116,590,0
13798,0,NA,3,0,0.125,0,-111.4973,111,111,0,1,93,407,0
13799,0,NA,1,0,0,0,0,86,86,0,0,47,98,0
13800,0,NA,1,0,0,0,0,143,143,0,0,19,86,0
13801,0,NA,1,0,0,0,0,14,14,0,0,29,174,0
13802,0,NA,1,0,0,0,0,56,56,0,0,177,455,0
13803,0,NA,1,0,0,0,0,63,63,0,0,31,1053,0
13804,0,NA,2,0,5.916667,0,-4.071529,7,7,0,1,39,72,0
13805,0,NA,1,0,0,0,0,7,7,0,0,13,45,0
13806,0,NA,1,0,0,0,0,65,65,0,0,169,3165,0
13807,0,NA,1,0,0,0,0,139,139,0,0,46,254,0
13808,0,NA,1,0,0,0,0,63,63,0,0,64,477,0
13809,0,NA,1,0,0,0,0,87,87,0,0,106,167,0
13810,0,NA,1,0,0,0,0,49,49,0,0,155,370,0
13811,0,NA,1,0,0,0,0,4,4,0,0,4,219,0
13812,0,NA,1,0,0,0,0,31,31,0,0,-1,549,0
13813,0,NA,1,0,0,0,0,107,107,0,0,107,410,0
13814,0,NA,1,0,0,0,0,50,50,0,0,62,205,0
13815,0,NA,2,0,20,0,-155.0172,165,165,0,1,1,1869,0
13816,0,NA,1,0,0,0,0,54,54,0,0,156,1542,0
13817,0,NA,1,0,0,0,0,100,100,0,0,169,349,0
13818,0,NA,1,0,0,0,0,127,127,0,0,164,1705,0
13819,0,NA,2,0,27.125,0,-8.390821,21,21,0,1,165,460,0
13820,0,NA,1,0,0,0,0,6,6,0,0,37,72,0
13821,0,NA,3,0,11.04167,0,-9.068472,16,16,0,1,169,665,0
13822,0,NA,1,0,0,0,0,83,83,0,0,126,141,0
13823,0,NA,1,0,0,0,0,6,6,0,0,26,76,0
13824,0,NA,4,0,23,0,-3.227012,20,20,0,1,150,2461,0
13825,0,NA,1,0,0,0,0,49,49,0,0,133,1907,0
13826,0,NA,1,0,0,0,0,26,26,0,0,6,44,0
13827,0,NA,1,0,0,0,0,62,62,0,0,19,107,0
13828,0,NA,1,0,0,0,0,48,48,0,0,29,68,0
13829,0,NA,1,0,0,0,0,21,21,0,0,165,630,0
13830,0,NA,1,0,0,0,0,126,126,0,0,77,1031,0
13831,0,NA,1,0,0,0,0,68,68,0,0,154,1718,0
13832,0,NA,1,0,0,0,0,12,12,0,0,7,25,0
13833,0,NA,1,0,0,0,0,23,23,0,0,170,1415,0
13834,0,NA,2,0,19.66667,0,-127.2774,137,137,0,1,169,1937,0
13835,0,NA,1,0,0,0,0,2,2,0,0,2,2,0
13836,0,NA,1,0,0,0,0,33,33,0,0,44,271,0
13837,0,NA,1,0,0,0,0,69,69,0,0,82,139,0
13838,0,NA,1,0,0,0,0,93,93,0,0,76,322,0
13839,0,NA,1,0,0,0,0,142,142,0,0,177,2590,0
13840,0,NA,2,0,0.0416667,0,-44.36253,44,44,0,1,107,344,0
13841,0,NA,1,0,0,0,0,36,36,0,0,151,200,0
13842,0,NA,1,0,0,0,0,148,148,0,0,150,377,0
13843,0,NA,1,0,0,0,0,36,36,0,0,51,244,0
13844,0,NA,1,0,0,0,0,124,124,0,0,100,225,0
13845,0,NA,2,0,9.416667,0,-144.1634,148,148,0,1,2,8357,0
13846,0,NA,1,0,0,0,0,2,2,0,0,9,77,0
13847,0,NA,2,0,49,0,-72.5202,97,97,0,1,144,1106,0
13848,0,NA,1,0,0,0,0,88,88,0,0,159,824,0
13849,0,NA,1,0,0,0,0,42,42,0,0,126,431,0
13850,0,NA,1,0,0,0,0,63,63,0,0,0,218,0
13851,0,NA,1,0,0,0,0,102,102,0,0,191,795,0
13852,0,NA,1,0,0,0,0,155,155,0,0,86,364,0
13853,0,NA,2,0,30.375,0,-65.91384,81,81,0,1,175,432,0
13854,0,NA,2,0,0.0416667,0,-21.90288,21,21,0,1,64,317,0
13855,0,NA,1,0,0,0,0,102,102,0,0,74,169,0
13856,0,NA,1,0,0,0,0,96,96,0,0,66,361,0
13857,0,NA,1,0,0,0,0,88,88,0,0,28,188,0
13858,1,1,5,0,4.552083,0,-3.600058,7,7,0,1,17,282,0
13859,0,NA,1,0,0,0,0,5,5,0,0,64,158,0
13860,0,NA,1,0,0,0,0,136,136,0,0,161,710,0
13861,0,NA,1,0,0,0,0,128,128,0,0,70,151,0
13862,0,NA,1,0,0,0,0,8,8,0,0,83,1531,0
13863,0,NA,1,0,0,0,0,111,111,0,0,155,260,0
13864,0,NA,1,0,0,0,0,4,4,0,0,19,48,0
13865,0,NA,1,0,0,0,0,165,165,0,0,64,199,0
13866,0,NA,2,0,132.2917,0,46.18628,19,19,0,1,52,111,0
